person,lat,long,zero,altitude,date_numb_days,date,time,cst_datetime,cst_weekday,lat_filtered,long_filtered
10,39.145118,117.214132,0,10.0,39612.888912037,2008-06-13,21:20:02,2008-06-14 05:20:02+08:00,5,39.14511878143237,117.21413258533852
10,39.14513,117.21412,0,10.0,39612.8889236111,2008-06-13,21:20:03,2008-06-14 05:20:03+08:00,5,39.14513016946734,117.21412115243595
10,39.145142,117.214112,0,10.0,39612.8889351852,2008-06-13,21:20:04,2008-06-14 05:20:04+08:00,5,39.145141781810615,117.21411125695593
10,39.145153,117.2141,0,10.0,39612.8889467593,2008-06-13,21:20:05,2008-06-14 05:20:05+08:00,5,39.14515310383444,117.21410037043185
10,39.145165,117.21409,0,10.0,39612.8889583333,2008-06-13,21:20:06,2008-06-14 05:20:06+08:00,5,39.1451645639842,117.21408997798589
10,39.145175,117.21408,0,10.0,39612.8889699074,2008-06-13,21:20:07,2008-06-14 05:20:07+08:00,5,39.14517544097174,117.21407955706088
10,39.145187,117.214068,0,8.0,39612.8889814815,2008-06-13,21:20:08,2008-06-14 05:20:08+08:00,5,39.145186908706016,117.21406854418724
10,39.145198,117.214058,0,8.0,39612.8889930556,2008-06-13,21:20:09,2008-06-14 05:20:09+08:00,5,39.14519825320861,117.21405825764582
10,39.14521,117.214048,0,8.0,39612.8890046296,2008-06-13,21:20:10,2008-06-14 05:20:10+08:00,5,39.14520993586933,117.21404831437788
10,39.145222,117.21404,0,8.0,39612.8890162037,2008-06-13,21:20:11,2008-06-14 05:20:11+08:00,5,39.14522153210386,117.2140387907367
10,39.145233,117.214028,0,7.0,39612.8890277778,2008-06-13,21:20:12,2008-06-14 05:20:12+08:00,5,39.14523250497348,117.21402765445767
10,39.145243,117.214017,0,7.0,39612.8890393519,2008-06-13,21:20:13,2008-06-14 05:20:13+08:00,5,39.145242816414,117.21401605811592
10,39.145253,117.214003,0,7.0,39612.8890509259,2008-06-13,21:20:14,2008-06-14 05:20:14+08:00,5,39.145252884228604,117.21400320533377
10,39.145263,117.21399,0,7.0,39612.8890625,2008-06-13,21:20:15,2008-06-14 05:20:15+08:00,5,39.14526279676734,117.21399062677975
10,39.145272,117.213978,0,5.0,39612.8890740741,2008-06-13,21:20:16,2008-06-14 05:20:16+08:00,5,39.14527243617736,117.21397888499655
10,39.145282,117.213968,0,5.0,39612.8890856481,2008-06-13,21:20:17,2008-06-14 05:20:17+08:00,5,39.14528265719218,117.21396832322604
10,39.145293,117.21396,0,5.0,39612.8890972222,2008-06-13,21:20:18,2008-06-14 05:20:18+08:00,5,39.14529375659207,117.21395819140696
10,39.145303,117.213948,0,3.0,39612.8891087963,2008-06-13,21:20:19,2008-06-14 05:20:19+08:00,5,39.14530587171375,117.21394564470934
10,39.145325,117.213927,0,3.0,39612.8891319444,2008-06-13,21:20:21,2008-06-14 05:20:21+08:00,5,39.145321832832316,117.21392994929316
10,39.145335,117.213917,0,3.0,39612.8891435185,2008-06-13,21:20:22,2008-06-14 05:20:22+08:00,5,39.14533355153902,117.21391819581902
10,39.145343,117.213908,0,2.0,39612.8891550926,2008-06-13,21:20:23,2008-06-14 05:20:23+08:00,5,39.14534333035088,117.21390804098041
10,39.145353,117.213898,0,2.0,39612.8891666667,2008-06-13,21:20:24,2008-06-14 05:20:24+08:00,5,39.14535355095038,117.21389794014593
10,39.145365,117.213888,0,2.0,39612.8891782407,2008-06-13,21:20:25,2008-06-14 05:20:25+08:00,5,39.14536450861493,117.21388775831227
10,39.145375,117.213877,0,0.0,39612.8891898148,2008-06-13,21:20:26,2008-06-14 05:20:26+08:00,5,39.1453748095077,117.21387725498845
10,39.145385,117.213867,0,0.0,39612.8892013889,2008-06-13,21:20:27,2008-06-14 05:20:27+08:00,5,39.145384855077126,117.21386709230377
10,39.145395,117.213857,0,0.0,39612.889212963,2008-06-13,21:20:28,2008-06-14 05:20:28+08:00,5,39.14539470661043,117.21385705308381
10,39.145405,117.213847,0,0.0,39612.889224537,2008-06-13,21:20:29,2008-06-14 05:20:29+08:00,5,39.14540416560164,117.21384708529986
10,39.145413,117.213837,0,0.0,39612.8892361111,2008-06-13,21:20:30,2008-06-14 05:20:30+08:00,5,39.145412508340215,117.21383723305138
10,39.145423,117.213827,0,0.0,39612.8892476852,2008-06-13,21:20:31,2008-06-14 05:20:31+08:00,5,39.145420192963904,117.21382769278873
10,39.145425,117.213818,0,0.0,39612.8892592593,2008-06-13,21:20:32,2008-06-14 05:20:32+08:00,5,39.145424121519106,117.21381908272662
10,39.145427,117.213812,0,0.0,39612.8892708333,2008-06-13,21:20:33,2008-06-14 05:20:33+08:00,5,39.14542687280776,117.21381191922235
10,39.14543,117.213807,0,0.0,39612.8892824074,2008-06-13,21:20:34,2008-06-14 05:20:34+08:00,5,39.1454294541322,117.21380464819251
10,39.145432,117.213795,0,0.0,39612.8892939815,2008-06-13,21:20:35,2008-06-14 05:20:35+08:00,5,39.145431310146186,117.2137942401135
10,39.145433,117.213782,0,0.0,39612.8893055556,2008-06-13,21:20:36,2008-06-14 05:20:36+08:00,5,39.14543224498485,117.21378281948553
10,39.145433,117.21377,0,0.0,39612.8893171296,2008-06-13,21:20:37,2008-06-14 05:20:37+08:00,5,39.14543216824371,117.21377249390196
10,39.145433,117.213765,0,0.0,39612.8893287037,2008-06-13,21:20:38,2008-06-14 05:20:38+08:00,5,39.14543097383395,117.21376549780389
10,39.145427,117.21376,0,0.0,39612.8893402778,2008-06-13,21:20:39,2008-06-14 05:20:39+08:00,5,39.14542706823521,117.21375917012098
10,39.14542,117.213753,0,0.0,39612.8893518519,2008-06-13,21:20:40,2008-06-14 05:20:40+08:00,5,39.14542325561223,117.21375173493598
10,39.145422,117.213743,0,0.0,39612.8893634259,2008-06-13,21:20:41,2008-06-14 05:20:41+08:00,5,39.14542380024178,117.21374260500446
10,39.145425,117.213733,0,0.0,39612.889375,2008-06-13,21:20:42,2008-06-14 05:20:42+08:00,5,39.1454267536565,117.21373294430583
10,39.145432,117.213723,0,0.0,39612.8893865741,2008-06-13,21:20:43,2008-06-14 05:20:43+08:00,5,39.14543205284739,117.21372320568787
10,39.145438,117.213713,0,0.0,39612.8893981481,2008-06-13,21:20:44,2008-06-14 05:20:44+08:00,5,39.14543742230337,117.21371374142412
10,39.145442,117.213705,0,0.0,39612.8894097222,2008-06-13,21:20:45,2008-06-14 05:20:45+08:00,5,39.14544201751823,117.213705267678
10,39.145445,117.213697,0,0.0,39612.8894212963,2008-06-13,21:20:46,2008-06-14 05:20:46+08:00,5,39.14544663561506,117.21369715107613
10,39.145452,117.21369,0,0.0,39612.8894328704,2008-06-13,21:20:47,2008-06-14 05:20:47+08:00,5,39.145453441172876,117.21368923270461
10,39.145462,117.21368,0,0.0,39612.8894444444,2008-06-13,21:20:48,2008-06-14 05:20:48+08:00,5,39.145462175996414,117.21368028751967
10,39.145472,117.213672,0,0.0,39612.8894560185,2008-06-13,21:20:49,2008-06-14 05:20:49+08:00,5,39.145471145638936,117.21367172562942
10,39.145478,117.213663,0,0.0,39612.8894675926,2008-06-13,21:20:50,2008-06-14 05:20:50+08:00,5,39.14547897306619,117.2136627993839
10,39.145488,117.213653,0,0.0,39612.8894791667,2008-06-13,21:20:51,2008-06-14 05:20:51+08:00,5,39.14548810246288,117.21365360344396
10,39.145498,117.213645,0,0.0,39612.8894907407,2008-06-13,21:20:52,2008-06-14 05:20:52+08:00,5,39.145497367672064,117.21364521250828
10,39.145505,117.213638,0,0.0,39612.8895023148,2008-06-13,21:20:53,2008-06-14 05:20:53+08:00,5,39.14550578665319,117.21363710643546
10,39.145515,117.213628,0,0.0,39612.8895138889,2008-06-13,21:20:54,2008-06-14 05:20:54+08:00,5,39.1455152596849,117.21362780640477
10,39.145525,117.213618,0,0.0,39612.889525463,2008-06-13,21:20:55,2008-06-14 05:20:55+08:00,5,39.145525080464665,117.21361824751378
10,39.145535,117.213608,0,0.0,39612.889537037,2008-06-13,21:20:56,2008-06-14 05:20:56+08:00,5,39.14553500836396,117.21360901873133
10,39.145545,117.213602,0,0.0,39612.8895486111,2008-06-13,21:20:57,2008-06-14 05:20:57+08:00,5,39.14554494535713,117.21360114929159
10,39.145555,117.213592,0,0.0,39612.8895601852,2008-06-13,21:20:58,2008-06-14 05:20:58+08:00,5,39.14555481100921,117.2135921448082
10,39.145565,117.213583,0,0.0,39612.8895717593,2008-06-13,21:20:59,2008-06-14 05:20:59+08:00,5,39.145564423572765,117.21358333394014
10,39.145573,117.213575,0,0.0,39612.8895833333,2008-06-13,21:21:00,2008-06-14 05:21:00+08:00,5,39.145573264430574,117.21357496985455
10,39.145582,117.213567,0,0.0,39612.8895949074,2008-06-13,21:21:01,2008-06-14 05:21:01+08:00,5,39.14558245904827,117.21356656500062
10,39.145592,117.213558,0,0.0,39612.8896064815,2008-06-13,21:21:02,2008-06-14 05:21:02+08:00,5,39.145592268575264,117.21355757875541
10,39.145602,117.213548,0,0.0,39612.8896180556,2008-06-13,21:21:03,2008-06-14 05:21:03+08:00,5,39.14560243820975,117.21354802986416
10,39.145613,117.213538,0,0.0,39612.8896296296,2008-06-13,21:21:04,2008-06-14 05:21:04+08:00,5,39.14561319392492,117.21353851992228
10,39.145625,117.21353,0,0.0,39612.8896412037,2008-06-13,21:21:05,2008-06-14 05:21:05+08:00,5,39.14562420796235,117.21352970334831
10,39.145635,117.21352,0,0.0,39612.8896527778,2008-06-13,21:21:06,2008-06-14 05:21:06+08:00,5,39.14563416319306,117.21352049255984
10,39.145643,117.213512,0,0.0,39612.8896643519,2008-06-13,21:21:07,2008-06-14 05:21:07+08:00,5,39.145642998112486,117.21351194074543
10,39.145652,117.213503,0,0.0,39612.8896759259,2008-06-13,21:21:08,2008-06-14 05:21:08+08:00,5,39.14565183062897,117.21350330986768
10,39.14566,117.213495,0,0.0,39612.8896875,2008-06-13,21:21:09,2008-06-14 05:21:09+08:00,5,39.14566043596077,117.21349509281463
10,39.14567,117.213487,0,0.0,39612.8896990741,2008-06-13,21:21:10,2008-06-14 05:21:10+08:00,5,39.14566962423569,117.2134869987145
10,39.145678,117.213478,0,0.0,39612.8897106481,2008-06-13,21:21:11,2008-06-14 05:21:11+08:00,5,39.145678309897164,117.21347890367107
10,39.145688,117.213472,0,0.0,39612.8897222222,2008-06-13,21:21:12,2008-06-14 05:21:12+08:00,5,39.14568740821479,117.21347201381845
10,39.145695,117.213465,0,0.0,39612.8897337963,2008-06-13,21:21:13,2008-06-14 05:21:13+08:00,5,39.145695714941986,117.21346514362054
10,39.145705,117.213458,0,0.0,39612.8897453704,2008-06-13,21:21:14,2008-06-14 05:21:14+08:00,5,39.14570497766852,117.21345846359603
10,39.145715,117.213453,0,0.0,39612.8897569444,2008-06-13,21:21:15,2008-06-14 05:21:15+08:00,5,39.14571420957211,117.21345240222391
10,39.145723,117.213445,0,0.0,39612.8897685185,2008-06-13,21:21:16,2008-06-14 05:21:16+08:00,5,39.14572238544102,117.213445544824
10,39.14573,117.21344,0,0.0,39612.8897800926,2008-06-13,21:21:17,2008-06-14 05:21:17+08:00,5,39.145729738166395,117.21343941568104
10,39.145737,117.213432,0,0.0,39612.8897916667,2008-06-13,21:21:18,2008-06-14 05:21:18+08:00,5,39.14573674186834,117.21343250738097
10,39.145745,117.213425,0,0.0,39612.8898032407,2008-06-13,21:21:19,2008-06-14 05:21:19+08:00,5,39.145743399254954,117.21342627664289
10,39.145748,117.213422,0,0.0,39612.8898148148,2008-06-13,21:21:20,2008-06-14 05:21:20+08:00,5,39.14574791288803,117.21342175270182
10,39.145752,117.213417,0,0.0,39612.8898263889,2008-06-13,21:21:21,2008-06-14 05:21:21+08:00,5,39.14575231050981,117.21341689895358
10,39.145757,117.213412,0,0.0,39612.889837963,2008-06-13,21:21:22,2008-06-14 05:21:22+08:00,5,39.145757123672006,117.21341190973455
10,39.145762,117.213407,0,0.0,39612.889849537,2008-06-13,21:21:23,2008-06-14 05:21:23+08:00,5,39.14576210244132,117.2134067998143
10,39.145767,117.213402,0,0.0,39612.8898611111,2008-06-13,21:21:24,2008-06-14 05:21:24+08:00,5,39.14576721864582,117.2134014225627
10,39.145772,117.213395,0,0.0,39612.8898726852,2008-06-13,21:21:25,2008-06-14 05:21:25+08:00,5,39.145772628494036,117.21339527434948
10,39.145778,117.21339,0,0.0,39612.8898842593,2008-06-13,21:21:26,2008-06-14 05:21:26+08:00,5,39.14577887844159,117.21338949092745
10,39.145787,117.213383,0,0.0,39612.8898958333,2008-06-13,21:21:27,2008-06-14 05:21:27+08:00,5,39.145786304424185,117.21338302641179
10,39.145793,117.213377,0,0.0,39612.8899074074,2008-06-13,21:21:28,2008-06-14 05:21:28+08:00,5,39.14579279996189,117.21337659856822
10,39.145798,117.21337,0,0.0,39612.8899189815,2008-06-13,21:21:29,2008-06-14 05:21:29+08:00,5,39.14579902875694,117.21336963547891
10,39.145807,117.213362,0,0.0,39612.8899305556,2008-06-13,21:21:30,2008-06-14 05:21:30+08:00,5,39.14580663434927,117.21336218387165
10,39.145813,117.213355,0,0.0,39612.8899421296,2008-06-13,21:21:31,2008-06-14 05:21:31+08:00,5,39.14581375047539,117.21335497836759
10,39.145822,117.213348,0,0.0,39612.8899537037,2008-06-13,21:21:32,2008-06-14 05:21:32+08:00,5,39.14582187046936,117.21334774245612
10,39.14583,117.21334,0,0.0,39612.8899652778,2008-06-13,21:21:33,2008-06-14 05:21:33+08:00,5,39.14582981773459,117.2133401631531
10,39.145837,117.213333,0,0.0,39612.8899768519,2008-06-13,21:21:34,2008-06-14 05:21:34+08:00,5,39.14583752086934,117.21333280193042
10,39.145845,117.213325,0,0.0,39612.8899884259,2008-06-13,21:21:35,2008-06-14 05:21:35+08:00,5,39.145845921117306,117.21332517534039
10,39.145855,117.213318,0,0.0,39612.89,2008-06-13,21:21:36,2008-06-14 05:21:36+08:00,5,39.14585555307609,117.21331778082605
10,39.145867,117.21331,0,0.0,39612.8900115741,2008-06-13,21:21:37,2008-06-14 05:21:37+08:00,5,39.14586592527067,117.21331009271724
10,39.145875,117.213303,0,0.0,39612.8900231481,2008-06-13,21:21:38,2008-06-14 05:21:38+08:00,5,39.14587485973465,117.21330253053516
10,39.145883,117.213295,0,0.0,39612.8900347222,2008-06-13,21:21:39,2008-06-14 05:21:39+08:00,5,39.14588360754685,117.21329434220362
10,39.145893,117.213285,0,0.0,39612.8900462963,2008-06-13,21:21:40,2008-06-14 05:21:40+08:00,5,39.14589316935544,117.21328527488309
10,39.145903,117.213277,0,0.0,39612.8900578704,2008-06-13,21:21:41,2008-06-14 05:21:41+08:00,5,39.14590295712612,117.2132765740091
10,39.145913,117.213267,0,0.0,39612.8900694444,2008-06-13,21:21:42,2008-06-14 05:21:42+08:00,5,39.14591268842488,117.21326730479564
10,39.145922,117.213258,0,0.0,39612.8900810185,2008-06-13,21:21:43,2008-06-14 05:21:43+08:00,5,39.14592200233957,117.21325844293108
10,39.145932,117.21325,0,0.0,39612.8900925926,2008-06-13,21:21:44,2008-06-14 05:21:44+08:00,5,39.145931318473345,117.21325017209367
10,39.14594,117.213242,0,0.0,39612.8901041667,2008-06-13,21:21:45,2008-06-14 05:21:45+08:00,5,39.145939722654745,117.21324213229234
10,39.145947,117.213235,0,0.0,39612.8901157407,2008-06-13,21:21:46,2008-06-14 05:21:46+08:00,5,39.14594775559186,117.21323426958716
10,39.145957,117.213225,0,0.0,39612.8901273148,2008-06-13,21:21:47,2008-06-14 05:21:47+08:00,5,39.14595680069715,117.21322543069195
10,39.145965,117.213218,0,0.0,39612.8901388889,2008-06-13,21:21:48,2008-06-14 05:21:48+08:00,5,39.14596557833313,117.2132171669067
10,39.145975,117.213208,0,0.0,39612.890150463,2008-06-13,21:21:49,2008-06-14 05:21:49+08:00,5,39.14597513124998,117.21320779028234
10,39.145985,117.213198,0,0.0,39612.890162037,2008-06-13,21:21:50,2008-06-14 05:21:50+08:00,5,39.145984860155615,117.2131981335483
10,39.145993,117.21319,0,0.0,39612.8901736111,2008-06-13,21:21:51,2008-06-14 05:21:51+08:00,5,39.14599440173327,117.21318865530382
10,39.146005,117.213178,0,0.0,39612.8901851852,2008-06-13,21:21:52,2008-06-14 05:21:52+08:00,5,39.146005821009496,117.21317737986328
10,39.146018,117.213165,0,0.0,39612.8901967593,2008-06-13,21:21:53,2008-06-14 05:21:53+08:00,5,39.14601833972879,117.21316527524692
10,39.146032,117.213153,0,0.0,39612.8902083333,2008-06-13,21:21:54,2008-06-14 05:21:54+08:00,5,39.146031312298,117.21315353721255
10,39.146043,117.213143,0,0.0,39612.8902199074,2008-06-13,21:21:55,2008-06-14 05:21:55+08:00,5,39.14604336390443,117.21314251742893
10,39.146055,117.213132,0,0.0,39612.8902314815,2008-06-13,21:21:56,2008-06-14 05:21:56+08:00,5,39.14605590325512,117.21313085297153
10,39.14607,117.213117,0,0.0,39612.8902430556,2008-06-13,21:21:57,2008-06-14 05:21:57+08:00,5,39.14606965314208,117.21311765610317
10,39.146083,117.213105,0,0.0,39612.8902546296,2008-06-13,21:21:58,2008-06-14 05:21:58+08:00,5,39.146082937729304,117.21310533542884
10,39.146097,117.213093,0,0.0,39612.8902662037,2008-06-13,21:21:59,2008-06-14 05:21:59+08:00,5,39.14609613833493,117.21309346246709
10,39.14611,117.21308,0,0.0,39612.8902777778,2008-06-13,21:22:00,2008-06-14 05:22:00+08:00,5,39.14610818544129,117.2130822083758
